cdate,aname,fdust,ufdust,ufdust_grade,nd,nd_pass
20180127,WS,46,30,normal,0.044000000000000004,1
20180127,WS,47,26,normal,0.036000000000000004,1
20180127,WS,50,28,normal,0.027999999999999997,1
20180127,WS,46,26,normal,0.04,1
20180127,CENTER,37,26,normal,0.043,1
20180127,EN,53,21,normal,0.039,1
20180127,CENTER,39,26,normal,0.039,1
20180127,EN,43,24,normal,0.037000000000000005,1
20180127,EN,53,30,normal,0.042,1
20180127,EN,49,28,normal,0.048,1
20180127,EN,45,29,normal,0.045,1
20180127,EN,45,28,normal,0.040999999999999995,1
20180127,EN,49,26,normal,0.037000000000000005,1
20180127,EN,47,29,normal,0.043,1
20180127,WN,43,29,normal,0.036000000000000004,1
20180127,WN,44,23,normal,0.04,1
20180127,WN,39,24,normal,0.036000000000000004,1
20180128,CENTER,26,18,normal,0.019,1
20180128,ES,39,24,normal,0.033,1
20180128,ES,36,20,normal,0.027000000000000003,1
20180128,ES,37,22,normal,0.021,1
20180128,ES,24,20,normal,0.023,1
20180128,WS,29,20,normal,0.026000000000000002,1
20180128,WS,30,19,normal,0.027999999999999997,1
20180128,WS,31,22,normal,0.03,1
20180128,WS,33,19,normal,0.026000000000000002,1
20180128,WS,37,23,normal,0.025,1
20180128,WS,46,23,normal,0.018000000000000002,1
20180128,WS,33,21,normal,0.024,1
20180128,EN,37,21,normal,0.025,1
20180128,EN,28,16,normal,0.024,1
20180128,EN,34,21,normal,0.023,1
20180128,EN,30,19,normal,0.027000000000000003,1
20180128,EN,27,18,normal,0.022000000000000002,1
20180128,EN,30,19,normal,0.048,1
20180128,EN,32,20,normal,0.02,1
20180128,EN,34,21,normal,0.03,1
20180128,WN,33,23,normal,0.02,1
20180128,WN,33,17,normal,0.023,1
20180128,WN,34,21,normal,0.023,1
20180128,CENTER,31,18,normal,0.021,1
20180128,CENTER,26,17,normal,0.02,1
20180129,CENTER,38,16,normal,0.017,1
20180129,ES,50,18,normal,0.021,1
20180129,ES,51,16,normal,0.016,1
20180129,ES,54,18,normal,0.019,1
20180129,ES,35,16,normal,0.021,1
20180129,WS,41,16,normal,0.024,1
20180129,WS,44,17,normal,0.025,1
20180129,WS,40,17,normal,0.025,1
20180129,WS,47,17,normal,0.022000000000000002,1
20180129,WS,55,20,normal,0.027000000000000003,1
20180129,WS,58,22,normal,0.017,1
20180129,WS,47,17,normal,0.023,1
20180129,EN,45,19,normal,0.017,1
20180129,EN,40,13,good,0.012,1
20180129,EN,47,16,normal,0.011000000000000001,1
20180129,EN,48,17,normal,0.019,1
20180129,EN,43,15,good,0.018000000000000002,1
20180129,EN,42,14,good,0.024,1
20180129,EN,51,16,normal,0.016,1
20180129,EN,46,16,normal,0.02,1
20180129,WN,44,20,normal,0.021,1
20180129,WN,52,17,normal,0.02,1
20180129,WN,51,18,normal,0.022000000000000002,1
20180129,CENTER,42,15,good,0.021,1
20180129,CENTER,39,16,normal,0.02,1
20180130,EN,44,20,normal,0.05,1
20180130,ES,49,23,normal,0.046,1
20180130,ES,46,22,normal,0.038,1
20180130,ES,43,19,normal,0.032,1
20180130,ES,34,23,normal,0.043,1
20180130,WS,35,19,normal,0.039,1
20180130,WS,40,21,normal,0.04,1
20180130,WS,35,20,normal,0.039,1
20180130,WS,39,21,normal,0.035,1
20180130,WS,45,23,normal,0.038,1
20180130,WS,50,23,normal,0.027999999999999997,1
20180130,WS,39,19,normal,0.042,1
20180130,EN,46,25,normal,0.047,1
20180130,EN,47,22,normal,0.051,0
20180130,EN,45,22,normal,0.047,1
20180130,EN,39,21,normal,0.047,1
20180130,EN,39,20,normal,0.046,1
20180130,EN,44,21,normal,0.038,1
20180130,EN,44,23,normal,0.043,1
20180130,WN,40,23,normal,0.039,1
20180130,WN,44,18,normal,0.043,1
20180130,WN,47,23,normal,0.044000000000000004,1
20180130,CENTER,35,18,normal,0.039,1
20180130,CENTER,36,20,normal,0.045,1
20180130,CENTER,34,20,normal,0.043,1
20180131,EN,41,20,normal,0.037000000000000005,1
20180131,ES,47,24,normal,0.049,1
20180131,ES,45,21,normal,0.04,1
20180131,ES,48,22,normal,0.031,1
20180131,ES,37,24,normal,0.042,1
20180131,WS,36,20,normal,0.039,1
20180131,WS,39,19,normal,0.037000000000000005,1
20180131,WS,39,22,normal,0.042,1
20180131,WS,42,21,normal,0.036000000000000004,1
20180131,WS,47,23,normal,0.037000000000000005,1
20180131,WS,41,22,normal,0.027000000000000003,1
20180131,WS,40,21,normal,0.04,1
20180131,EN,33,13,good,0.027000000000000003,1
20180131,EN,41,18,normal,0.03,1
20180131,EN,39,18,normal,0.038,1
20180131,EN,36,18,normal,0.038,1
20180131,EN,35,17,normal,0.047,1
20180131,EN,44,20,normal,0.035,1
20180131,EN,43,22,normal,0.045,1
20180131,WN,42,25,normal,0.038,1
20180131,WN,45,18,normal,0.04,1
20180131,WN,41,21,normal,0.039,1
20180131,CENTER,37,16,normal,0.035,1
20180131,CENTER,35,18,normal,0.036000000000000004,1
20180131,CENTER,35,20,normal,0.034,1
20180201,CENTER,37,19,normal,0.04,1
20180201,ES,44,25,normal,0.046,1
20180201,ES,44,24,normal,0.038,1
20180201,ES,47,26,normal,0.036000000000000004,1
20180201,ES,39,25,normal,0.045,1
20180201,WS,33,21,normal,0.036000000000000004,1
20180201,WS,37,23,normal,0.044000000000000004,1
20180201,WS,35,23,normal,0.042,1
20180201,WS,40,22,normal,0.043,1
20180201,WS,43,25,normal,0.036000000000000004,1
20180201,WS,42,23,normal,0.026000000000000002,1
20180201,WS,41,24,normal,0.039,1
20180201,CENTER,34,21,normal,0.038,1
20180201,EN,39,21,normal,0.037000000000000005,1
20180201,CENTER,34,22,normal,0.038,1
20180201,EN,31,16,normal,0.027000000000000003,1
20180201,EN,39,21,normal,0.03,1
20180201,EN,38,20,normal,0.04,1
20180201,EN,36,22,normal,0.045,1
20180201,EN,34,19,normal,0.047,1
20180201,EN,43,24,normal,0.039,1
20180201,EN,41,22,normal,0.044000000000000004,1
20180201,WN,43,28,normal,0.043,1
20180201,WN,43,21,normal,0.039,1
20180201,WN,35,21,normal,0.038,1
20180202,EN,57,34,normal,0.045,1
20180202,ES,58,37,bad,0.055,0
20180202,ES,59,32,normal,0.047,1
20180202,ES,61,37,bad,0.044000000000000004,1
20180202,ES,51,34,normal,0.053,0
20180202,WS,48,32,normal,0.047,1
20180202,WS,50,32,normal,0.053,0
20180202,WS,52,37,bad,0.055,0
20180202,WS,55,35,normal,0.055,0
20180202,WS,60,35,normal,0.043,1
20180202,WS,62,37,bad,0.033,1
20180202,WS,57,34,normal,0.048,1
20180202,EN,49,25,normal,0.040999999999999995,1
20180202,EN,57,33,normal,0.039,1
20180202,EN,60,31,normal,0.052000000000000005,0
20180202,EN,53,34,normal,0.055,0
20180202,EN,51,29,normal,0.053,0
20180202,EN,59,35,normal,0.049,1
20180202,EN,56,34,normal,0.053,0
20180202,WN,56,38,bad,0.052000000000000005,0
20180202,WN,53,26,normal,0.051,0
20180202,WN,50,29,normal,0.054000000000000006,0
20180202,CENTER,48,28,normal,0.051,0
20180202,CENTER,48,32,normal,0.053,0
20180202,CENTER,46,33,normal,0.052000000000000005,0
20180203,CENTER,32,19,normal,0.017,1
20180203,ES,40,21,normal,0.021,1
20180203,ES,40,20,normal,0.017,1
20180203,ES,43,22,normal,0.015,1
20180203,ES,35,20,normal,0.02,1
20180203,WS,33,19,normal,0.02,1
20180203,WS,38,20,normal,0.022000000000000002,1
20180203,WS,34,21,normal,0.021,1
20180203,WS,39,21,normal,0.019,1
20180203,WS,41,22,normal,0.019,1
20180203,WS,43,22,normal,0.013000000000000001,1
20180203,WS,35,19,normal,0.017,1
20180203,EN,41,22,normal,0.015,1
20180203,EN,38,17,normal,0.009000000000000001,1
20180203,EN,44,20,normal,0.011000000000000001,1
20180203,EN,37,19,normal,0.017,1
20180203,EN,34,19,normal,0.017,1
20180203,EN,34,18,normal,0.022000000000000002,1
20180203,EN,41,20,normal,0.018000000000000002,1
20180203,EN,40,21,normal,0.02,1
20180203,WN,36,23,normal,0.017,1
20180203,WN,38,18,normal,0.017,1
20180203,WN,44,20,normal,0.02,1
20180203,CENTER,35,20,normal,0.019,1
20180203,CENTER,31,19,normal,0.017,1
20180204,EN,32,19,normal,0.008,1
20180204,ES,34,24,normal,0.016,1
20180204,ES,34,22,normal,0.012,1
20180204,ES,35,24,normal,0.011000000000000001,1
20180204,ES,29,20,normal,0.013999999999999999,1
20180204,WS,30,21,normal,0.018000000000000002,1
20180204,WS,32,22,normal,0.017,1
20180204,WS,30,23,normal,0.019,1
20180204,WS,35,23,normal,0.016,1
20180204,WS,35,24,normal,0.016,1
20180204,WS,36,23,normal,0.011000000000000001,1
20180204,WS,31,20,normal,0.015,1
20180204,EN,36,23,normal,0.011000000000000001,1
20180204,EN,35,23,normal,0.008,1
20180204,EN,33,23,normal,0.015,1
20180204,EN,31,21,normal,0.013999999999999999,1
20180204,EN,29,19,normal,0.018000000000000002,1
20180204,EN,34,23,normal,0.012,1
20180204,EN,32,21,normal,0.013999999999999999,1
20180204,WN,33,25,normal,0.013999999999999999,1
20180204,WN,32,19,normal,0.016,1
20180204,WN,35,23,normal,0.018000000000000002,1
20180204,CENTER,32,22,normal,0.013999999999999999,1
20180204,CENTER,27,20,normal,0.012,1
20180204,CENTER,28,21,normal,0.013999999999999999,1
20180205,EN,28,16,normal,0.013999999999999999,1
20180205,ES,27,16,normal,0.019,1
20180205,ES,27,14,good,0.015,1
20180205,ES,28,16,normal,0.015,1
20180205,ES,23,14,good,0.02,1
20180205,WS,25,14,good,0.022000000000000002,1
20180205,WS,25,14,good,0.021,1
20180205,WS,25,15,good,0.021,1
20180205,WS,28,14,good,0.018000000000000002,1
20180205,WS,29,18,normal,0.023,1
20180205,WS,32,17,normal,0.013999999999999999,1
20180205,WS,24,14,good,0.021,1
20180205,EN,22,11,good,0.006999999999999999,1
20180205,EN,27,15,good,0.008,1
20180205,EN,26,14,good,0.016,1
20180205,EN,22,14,good,0.016,1
20180205,EN,23,13,good,0.022000000000000002,1
20180205,EN,32,16,normal,0.018000000000000002,1
20180205,EN,28,14,good,0.017,1
20180205,WN,28,18,normal,0.021,1
20180205,WN,31,16,normal,0.019,1
20180205,WN,29,17,normal,0.02,1
20180205,CENTER,25,13,good,0.019,1
20180205,CENTER,23,14,good,0.019,1
20180205,CENTER,23,15,good,0.018000000000000002,1
20180206,WN,32,17,normal,0.016,1
20180206,ES,31,20,normal,0.019,1
20180206,ES,32,19,normal,0.013999999999999999,1
20180206,ES,33,20,normal,0.013999999999999999,1
20180206,ES,27,17,normal,0.019,1
20180206,WS,29,18,normal,0.02,1
20180206,WS,31,19,normal,0.02,1
20180206,WS,27,19,normal,0.021,1
20180206,WS,32,21,normal,0.018000000000000002,1
20180206,WS,34,21,normal,0.022000000000000002,1
20180206,WS,53,21,normal,0.013000000000000001,1
20180206,WS,30,18,normal,0.018000000000000002,1
20180206,WN,35,21,normal,0.02,1
20180206,CENTER,27,17,normal,0.018000000000000002,1
20180206,CENTER,29,16,normal,0.017,1
20180206,CENTER,26,18,normal,0.016,1
20180206,EN,33,20,normal,0.013999999999999999,1
20180206,EN,28,16,normal,0.009000000000000001,1
20180206,EN,32,19,normal,0.009000000000000001,1
20180206,EN,31,19,normal,0.017,1
20180206,EN,28,18,normal,0.016,1
20180206,EN,28,17,normal,0.02,1
20180206,EN,33,20,normal,0.015,1
20180206,EN,32,18,normal,0.018000000000000002,1
20180206,WN,31,21,normal,0.017,1
20180207,EN,41,26,normal,0.034,1
20180207,ES,46,28,normal,0.042,1
20180207,ES,46,26,normal,0.037000000000000005,1
20180207,ES,43,25,normal,0.035,1
20180207,ES,37,25,normal,0.039,1
20180207,WS,33,22,normal,0.033,1
20180207,WS,37,25,normal,0.042,1
20180207,WS,33,25,normal,0.04,1
20180207,WS,40,27,normal,0.042,1
20180207,WS,42,25,normal,0.035,1
20180207,WS,49,27,normal,0.025,1
20180207,WS,37,23,normal,0.032,1
20180207,EN,35,21,normal,0.027000000000000003,1
20180207,EN,39,24,normal,0.033,1
20180207,EN,43,25,normal,0.039,1
20180207,EN,39,26,normal,0.039,1
20180207,EN,39,25,normal,0.045,1
20180207,EN,43,27,normal,0.033,1
20180207,EN,43,26,normal,0.040999999999999995,1
20180207,WN,40,27,normal,0.036000000000000004,1
20180207,WN,39,22,normal,0.035,1
20180207,WN,41,25,normal,0.035,1
20180207,CENTER,36,22,normal,0.036000000000000004,1
20180207,CENTER,34,23,normal,0.037000000000000005,1
20180207,CENTER,34,24,normal,0.036000000000000004,1
20180208,CENTER,44,33,normal,0.054000000000000006,0
20180208,ES,57,36,bad,0.057999999999999996,0
20180208,ES,58,35,normal,0.052000000000000005,0
20180208,ES,57,35,normal,0.05,1
20180208,ES,50,35,normal,0.057,0
20180208,WS,45,33,normal,0.057999999999999996,0
20180208,WS,53,40,bad,0.062,0
20180208,WS,46,36,bad,0.067,0
20180208,WS,55,41,bad,0.064,0
20180208,WS,52,34,normal,0.051,0
20180208,WS,52,32,normal,0.039,1
20180208,WS,51,35,normal,0.059000000000000004,0
20180208,EN,56,38,bad,0.053,0
20180208,EN,50,33,normal,0.047,1
20180208,EN,55,38,bad,0.054000000000000006,0
20180208,EN,52,33,normal,0.057,0
20180208,EN,49,36,bad,0.061,0
20180208,EN,48,32,normal,0.059000000000000004,0
20180208,EN,54,38,bad,0.047,1
20180208,EN,53,32,normal,0.055999999999999994,0
20180208,WN,51,38,bad,0.053,0
20180208,WN,51,30,normal,0.054000000000000006,0
20180208,WN,52,33,normal,0.049,1
20180208,CENTER,48,31,normal,0.051,0
20180208,CENTER,45,32,normal,0.057,0
20180209,WN,73,37,bad,0.062,0
20180209,ES,70,47,bad,0.062,0
20180209,ES,68,43,bad,0.055,0
20180209,ES,78,51,bad,0.053,0
20180209,ES,64,49,bad,0.059000000000000004,0
20180209,WS,66,53,bad,0.066,0
20180209,WS,67,51,bad,0.068,0
20180209,WS,66,57,bad,0.07,0
20180209,WS,73,55,bad,0.068,0
20180209,WS,76,49,bad,0.057999999999999996,0
20180209,WS,77,44,bad,0.040999999999999995,1
20180209,WS,71,50,bad,0.069,0
20180209,EN,73,52,bad,0.064,0
20180209,EN,70,46,bad,0.065,0
20180209,EN,69,46,bad,0.062,0
20180209,EN,75,49,bad,0.065,0
20180209,EN,69,54,bad,0.069,0
20180209,EN,64,46,bad,0.07,0
20180209,EN,69,52,bad,0.055,0
20180209,EN,67,42,bad,0.062,0
20180209,WN,72,54,bad,0.062,0
20180209,WN,66,45,bad,0.069,0
20180209,CENTER,66,47,bad,0.062,0
20180209,CENTER,63,48,bad,0.068,0
20180209,CENTER,63,48,bad,0.064,0
20180210,CENTER,66,39,bad,0.032,1
20180210,ES,83,47,bad,0.042,1
20180210,ES,80,42,bad,0.033,1
20180210,ES,83,44,bad,0.022000000000000002,1
20180210,ES,72,44,bad,0.032,1
20180210,WS,72,49,bad,0.035,1
20180210,WS,75,43,bad,0.035,1
20180210,WS,67,49,bad,0.035,1
20180210,WS,74,45,bad,0.03,1
20180210,WS,87,47,bad,0.032,1
20180210,WS,88,48,bad,0.024,1
20180210,WS,75,44,bad,0.035,1
20180210,EN,74,42,bad,0.034,1
20180210,EN,73,37,bad,0.026000000000000002,1
20180210,EN,81,39,bad,0.027999999999999997,1
20180210,EN,76,41,bad,0.033,1
20180210,EN,73,45,bad,0.03,1
20180210,EN,66,37,bad,0.042,1
20180210,EN,83,49,bad,0.031,1
20180210,EN,79,40,bad,0.04,1
20180210,WN,74,49,bad,0.03,1
20180210,CENTER,64,40,bad,0.031,1
20180210,WN,84,37,bad,0.031,1
20180210,WN,80,43,bad,0.036000000000000004,1
20180210,CENTER,70,46,bad,0.028999999999999998,1
20180211,CENTER,43,14,good,0.017,1
20180211,ES,60,17,normal,0.019,1
20180211,ES,61,15,good,0.013000000000000001,1
20180211,ES,61,16,normal,0.015,1
20180211,ES,47,13,good,0.016,1
20180211,WS,46,15,good,0.021,1
20180211,WS,48,15,good,0.021,1
20180211,WS,44,16,normal,0.022000000000000002,1
20180211,WS,49,14,good,0.018000000000000002,1
20180211,WS,61,17,normal,0.018000000000000002,1
20180211,WS,61,20,normal,0.015,1
20180211,WS,50,14,good,0.018000000000000002,1
20180211,EN,52,15,good,0.013000000000000001,1
20180211,EN,51,14,good,0.013000000000000001,1
20180211,EN,59,14,good,0.01,1
20180211,EN,56,14,good,0.018000000000000002,1
20180211,EN,50,14,good,0.018000000000000002,1
20180211,EN,47,13,good,0.02,1
20180211,EN,59,16,normal,0.013999999999999999,1
20180211,EN,51,14,good,0.018000000000000002,1
20180211,WN,47,17,normal,0.017,1
20180211,WN,57,14,good,0.02,1
20180211,WN,60,16,normal,0.021,1
20180211,CENTER,47,15,good,0.018000000000000002,1
20180211,CENTER,44,13,good,0.017,1
20180212,CENTER,39,14,good,0.021,1
20180212,ES,55,19,normal,0.023,1
20180212,ES,57,15,good,0.018000000000000002,1
20180212,ES,55,16,normal,0.021,1
20180212,ES,44,13,good,0.024,1
20180212,WS,42,14,good,0.024,1
20180212,WS,46,15,good,0.027999999999999997,1
20180212,WS,41,17,normal,0.027999999999999997,1
20180212,WS,46,14,good,0.023,1
20180212,WS,57,18,normal,0.025,1
20180212,WS,57,20,normal,0.018000000000000002,1
20180212,WS,46,14,good,0.022000000000000002,1
20180212,EN,48,15,good,0.015,1
20180212,EN,45,12,good,0.015,1
20180212,EN,55,14,good,0.012,1
20180212,EN,51,14,good,0.021,1
20180212,EN,46,14,good,0.022000000000000002,1
20180212,EN,45,13,good,0.024,1
20180212,EN,56,17,normal,0.02,1
20180212,EN,49,14,good,0.023,1
20180212,WN,43,16,normal,0.022000000000000002,1
20180212,WN,55,14,good,0.023,1
20180212,WN,57,16,normal,0.025,1
20180212,CENTER,41,13,good,0.022000000000000002,1
20180212,CENTER,41,13,good,0.024,1
20180213,EN,47,14,good,0.03,1
20180213,ES,62,19,normal,0.037000000000000005,1
20180213,ES,47,12,good,0.032,1
20180213,ES,58,15,good,0.026000000000000002,1
20180213,ES,45,15,good,0.031,1
20180213,WS,43,16,normal,0.034,1
20180213,WS,46,17,normal,0.035,1
20180213,WS,43,17,normal,0.033,1
20180213,WS,47,15,good,0.027999999999999997,1
20180213,WS,60,18,normal,0.031,1
20180213,WS,64,18,normal,0.024,1
20180213,WS,47,15,good,0.033,1
20180213,EN,52,19,normal,0.042,1
20180213,EN,57,15,good,0.028999999999999998,1
20180213,EN,56,15,good,0.038,1
20180213,EN,47,15,good,0.034,1
20180213,EN,47,15,good,0.04,1
20180213,EN,56,20,normal,0.03,1
20180213,EN,49,16,normal,0.036000000000000004,1
20180213,WN,45,17,normal,0.031,1
20180213,WN,55,14,good,0.033,1
20180213,WN,57,17,normal,0.037000000000000005,1
20180213,CENTER,43,13,good,0.032,1
20180213,CENTER,43,14,good,0.033,1
20180213,CENTER,41,15,good,0.034,1
20180214,EN,65,29,normal,0.034,1
20180214,ES,76,33,normal,0.037000000000000005,1
20180214,ES,73,28,normal,0.027999999999999997,1
20180214,ES,77,32,normal,0.026000000000000002,1
20180214,ES,62,30,normal,0.037000000000000005,1
20180214,WS,59,30,normal,0.03,1
20180214,WS,64,30,normal,0.028999999999999998,1
20180214,WS,56,32,normal,0.03,1
20180214,WS,65,32,normal,0.024,1
20180214,WS,79,33,normal,0.027999999999999997,1
20180214,WS,84,34,normal,0.022000000000000002,1
20180214,WS,60,28,normal,0.032,1
20180214,EN,65,28,normal,0.038,1
20180214,EN,76,30,normal,0.033,1
20180214,EN,72,31,normal,0.04,1
20180214,EN,58,27,normal,0.038,1
20180214,EN,61,27,normal,0.036000000000000004,1
20180214,EN,73,36,bad,0.03,1
20180214,EN,64,29,normal,0.038,1
20180214,WN,66,35,normal,0.027999999999999997,1
20180214,WN,78,29,normal,0.025,1
20180214,WN,79,33,normal,0.03,1
20180214,CENTER,64,31,normal,0.03,1
20180214,CENTER,59,27,normal,0.036000000000000004,1
20180214,CENTER,58,28,normal,0.034,1
20180215,CENTER,36,14,good,0.019,1
20180215,ES,44,17,normal,0.02,1
20180215,ES,43,15,good,0.015,1
20180215,ES,46,16,normal,0.018000000000000002,1
20180215,ES,34,15,good,0.02,1
20180215,WS,34,15,good,0.019,1
20180215,WS,36,15,good,0.022000000000000002,1
20180215,WS,35,17,normal,0.022000000000000002,1
20180215,WS,37,14,good,0.021,1
20180215,WS,43,16,normal,0.019,1
20180215,WS,45,17,normal,0.013999999999999999,1
20180215,WS,36,14,good,0.018000000000000002,1
20180215,CENTER,32,14,good,0.015,1
20180215,EN,38,15,good,0.016,1
20180215,CENTER,31,14,good,0.016,1
20180215,EN,34,12,good,0.01,1
20180215,EN,41,15,good,0.012,1
20180215,EN,38,15,good,0.018000000000000002,1
20180215,EN,34,16,normal,0.019,1
20180215,EN,33,14,good,0.022000000000000002,1
20180215,EN,42,17,normal,0.016,1
20180215,EN,37,15,good,0.02,1
20180215,WN,37,17,normal,0.017,1
20180215,WN,42,14,good,0.019,1
20180215,WN,45,16,normal,0.02,1
20180216,CENTER,41,19,normal,0.03,1
20180216,ES,60,23,normal,0.054000000000000006,0
20180216,ES,52,24,normal,0.035,1
20180216,ES,69,18,normal,0.031,1
20180216,ES,43,17,normal,0.037000000000000005,1
20180216,WS,44,21,normal,0.034,1
20180216,WS,44,22,normal,0.043,1
20180216,WS,41,24,normal,0.038,1
20180216,WS,43,15,good,0.038,1
20180216,WS,62,23,normal,0.035,1
20180216,WS,58,30,normal,0.027999999999999997,1
20180216,WS,44,20,normal,0.019,1
20180216,EN,46,16,normal,0.040999999999999995,1
20180216,EN,34,10,good,0.021,1
20180216,EN,54,24,normal,0.036000000000000004,1
20180216,EN,52,12,good,0.05,1
20180216,EN,45,19,normal,0.027999999999999997,1
20180216,EN,40,12,good,0.054000000000000006,0
20180216,EN,51,23,normal,0.033,1
20180216,EN,46,17,normal,0.046,1
20180216,WN,44,22,normal,0.031,1
20180216,WN,60,15,good,0.03,1
20180216,WN,64,14,good,0.028999999999999998,1
20180216,CENTER,40,12,good,0.031,1
20180216,CENTER,41,16,normal,0.024,1
20180218,CENTER,30,16,normal,0.028999999999999998,1
20180218,ES,42,20,normal,0.031,1
20180218,ES,42,17,normal,0.023,1
20180218,ES,41,17,normal,0.03,1
20180218,ES,31,15,good,0.03,1
20180218,WS,33,17,normal,0.027999999999999997,1
20180218,WS,34,18,normal,0.037000000000000005,1
20180218,WS,34,20,normal,0.035,1
20180218,WS,35,16,normal,0.034,1
20180218,WS,42,19,normal,0.027999999999999997,1
20180218,WS,43,21,normal,0.023,1
20180218,WS,33,16,normal,0.026000000000000002,1
20180218,EN,39,17,normal,0.018000000000000002,1
20180218,EN,33,14,good,0.017,1
20180218,EN,43,18,normal,0.017,1
20180218,EN,38,16,normal,0.027000000000000003,1
20180218,EN,32,16,normal,0.028999999999999998,1
20180218,EN,33,15,good,0.028999999999999998,1
20180218,EN,38,19,normal,0.025,1
20180218,EN,34,15,good,0.031,1
20180218,WN,36,20,normal,0.03,1
20180218,WN,39,15,good,0.026000000000000002,1
20180218,WN,39,19,normal,0.026000000000000002,1
20180218,CENTER,33,15,good,0.027999999999999997,1
20180218,CENTER,30,14,good,0.026000000000000002,1
20180219,EN,55,32,normal,0.032,1
20180219,ES,67,42,bad,0.052000000000000005,0
20180219,ES,65,37,bad,0.044000000000000004,1
20180219,ES,66,38,bad,0.049,1
20180219,ES,58,40,bad,0.055999999999999994,0
20180219,WS,55,39,bad,0.045,1
20180219,WS,56,38,bad,0.053,0
20180219,WS,55,42,bad,0.052000000000000005,0
20180219,WS,58,38,bad,0.052000000000000005,0
20180219,WS,67,40,bad,0.042,1
20180219,WS,69,42,bad,0.034,1
20180219,WS,60,38,bad,0.049,1
20180219,EN,59,37,bad,0.040999999999999995,1
20180219,EN,66,40,bad,0.035,1
20180219,EN,62,38,bad,0.048,1
20180219,EN,56,40,bad,0.054000000000000006,0
20180219,EN,58,37,bad,0.057999999999999996,0
20180219,EN,67,45,bad,0.047,1
20180219,EN,59,36,bad,0.051,0
20180219,WN,59,42,bad,0.046,1
20180219,WN,62,35,normal,0.040999999999999995,1
20180219,WN,61,37,bad,0.042,1
20180219,CENTER,56,39,bad,0.051,0
20180219,CENTER,51,33,normal,0.05,1
20180219,CENTER,50,34,normal,0.044000000000000004,1
20180220,EN,62,38,bad,0.032,1
20180220,ES,74,46,bad,0.043,1
20180220,ES,71,42,bad,0.036000000000000004,1
20180220,ES,75,44,bad,0.034,1
